"name","category","color","経度","緯度"
"羽田市場 黒鍋 八丁堀店","japanese_restaurant","black","140.133","35.605"
"ガイアらくらく館黒磯店","casino","black","140.0278115","36.9310436"
"黒田屋樋井川店","japanese_restaurant","black","130.38019","33.552542"
"黒猫カレー","japanese_restaurant","black","135.511422","34.699475"
"羽田市場　黒鍋　八丁堀本店","chinese_restaurant","black","139.7749493","35.6747891"
"目黒米店","shopping","black","138.901428","37.082988"
"旬花咲く黒姫高原・コスモス園","landmark_and_historical_building","black","138.16315","36.826477"
"仙豆のちから 東京目黒店","beauty_and_spa","black","139.6771047","35.6157847"
"黒石ダム","attractions_and_activities","black","135.1067044","35.0474613"
"目黒みらい内科クリニック",,"black","139.718832","35.634641"
"目黒区役所中目黒GTプラザホール","theatre","black","139.698646","35.643248"
"アスレチックプラス目黒","gym","black","139.7127834","35.6343104"
"石黒種麹店","food_beverage_service_distribution","black","136.8722007","36.5571364"
"JR目黒駅","train_station","black","139.715466","35.633957"
"黒部市役所スポーツ・レジャー施設錬成館","active_life","black","137.454123","36.868377"
"A5黒毛和牛のお店 Balconiwa バルコニワ","bar_and_grill_restaurant","black","139.698211","35.664036"
"大船渡秋刀魚だしラーメン黒船","japanese_restaurant","black","141.6762333","39.1175722"
"黒野城跡公園","park","black","136.727061","35.456917"
"（有）フレッシュ吹上　黒川みかん農園","farm","black","130.3490129","31.5645069"
"浅草大黒家","japanese_restaurant","black","139.795592","35.71274"
"御嶽山 六合目黒沢口 中ノ湯","parking","black","137.5214996","35.8946991"
"目黒区役所八雲体育館","stadium_arena","black","139.672757","35.621544"
"黒麦まんじゅう本舗","cafe","black","139.0778921","35.1032066"
"黒石御幸公園","park","black","140.5912091","40.6423344"
"ブリーズベイリゾート黒姫","hotel","black","138.170611","36.825063"
"黒塀家足利南大町店","bar_and_grill_restaurant","black","139.416713","36.319598"
"割烹黒ねこ","japanese_restaurant","black","139.5810461","35.7018975"
"黒砂浅間神社","buddhist_temple","black","140.092237","35.629517"
"マウントピア黒平","campground","black","138.574548","35.794964"
"黒川谷ツ公園","park","black","139.4641311","35.6197472"
"柿ノ木坂匠 目黒通り店","furniture_store","black","141.3043708","38.4192989"
"Medical Clinic Nakameguro （メディカルクリニック中目黒）","hospital","black","139.6985403","35.6462008"
"黒土町バス停","transportation","black","135.502248","34.567489"
"足利銀行黒羽支店","bank_equipment_service","black","140.117005","36.859942"
"目黒星美学園小学校",,"black","139.6868978","35.6201534"
"ローソン　黒石袋井店","convenience_store","black","140.5905378","40.6406344"
"ヤマト運輸 広島黒瀬営業所",,"black","132.6913768","34.3353224"
"Muu目黒駅前店","spas","black","139.7164425","35.6343808"
"黒毛和牛すきやき・しゃぶしゃぶ みやたけ","japanese_restaurant","black","140.812068","35.7370291"
"アヴァン中目黒店","real_estate","black","139.697288","35.645436"
"桐生珈琲黒部店","coffee_shop","black","137.437039","36.852727"
"旬彩黒丸","restaurant","black","130.537813","31.543324"
"ファミリーマート 目黒三田通り店","convenience_store","black","139.7131949","35.6379249"
"黒潮市場 ミオ店","souvenir_shop","black","135.191121","34.231962"
"日高屋目黒東口店","chinese_restaurant","black","139.717548","35.634221"
"居酒屋大黒","japanese_restaurant","black","135.534754","34.697071"
"BAR 黒ひげ","bar","black","127.6968","26.217084"
"黒毛和牛焼肉金町苑","japanese_restaurant","black","139.8723845","35.7707709"
"大黒湯","spas","black","139.669524","35.694848"
"奈良市黒髪山キャンプフィールド","campground","black","135.814278","34.700702"
"ディスカウントショップ大黒屋","bicycle_shop","black","139.3280339","35.8537005"
"目黒 CHUM APARTMENT","cafe","black","139.7107289","35.6310317"
"ソフトバンク目黒","mobile_phone_store","black","139.714791","35.635704"
"黒薙温泉旅館","hotel","black","137.585958","36.815008"
"麺匠黒春晴","japanese_restaurant","black","132.4655444","34.3918275"
"旬彩料理と美酒の店美なみ みなみ 黒崎店","bar","black","130.768213","33.864298"
"なんば黒毛和牛焼肉 霞 kasumi","bar","black","135.5036518","34.6673158"
"黒埼地区公民館・黒埼市民会館","community_center","black","139.010801","37.85647"
"コナカ黒磯店","clothing_store","black","140.0454541","36.9707713"
"オートアールズ 黒磯店","automotive_repair","black","140.050435","36.962139"
"なべかま本舗黒壁店","candy_store","black","136.266829","35.380457"
"ENEOS Dr.Driveセルフ環七目黒南店(ENEOSフロンティア)",,"black","139.6891864","35.612143"
"蓮田市立 黒浜北小学校","elementary_school","black","139.6601733","36.0051084"
"黒沼ユリ子のヴァイオリンの家","landmark_and_historical_building","black","140.3546","35.1866533"
"天然紀州黒潮温泉","hotel","black","135.1766811","34.1548092"
"リーズ・リー湘南中目黒店","spas","black","139.697782","35.645867"
"黒味岳","mountain","black","130.508611","30.3175"
"黒部市立荻生小学校","elementary_school","black","137.472333","36.879935"
"ハートアイランド黒島","scuba_diving_center","black","124.0015661","24.2536294"
"目黒区鷹番3-5-3 bon bon Cherryハイジの店","retail","black","139.7869762","35.8903169"
"石黒皮膚科クリニック","hospital","black","136.218223","36.128711"
"Honeylarva黒磯　FITNESS Boxing CLUB","gym","black","140.0554855","36.9728661"
"熊の焼鳥中目黒","bar","black","139.696859","35.641956"
"大田原市役所黒羽支所","community_center","black","140.121625","36.862337"
"割烹 黒潮","sushi_restaurant","black","136.892746","35.1712341"
"黒毛和牛一頭買い　焼肉行徳苑","japanese_restaurant","black","139.9133961","35.6835647"
"目黒公証役場","notary_public","black","139.715026","35.635524"
"マイセルフ黒田","gas_station","black","137.839128","35.530409"
"吉野郡黒滝村黒滝茶屋","restaurant","black","135.831448","34.285673"
"黒毛和牛食べ放題焼肉 どしどし 一豪店","barbecue_restaurant","black","130.399787","33.578614"
"九州黒太鼓品川","bar","black","139.7436066","35.6289803"
"黒門市場","chinese_restaurant","black","139.770682","35.707236"
"大黒屋食堂","bar","black","139.4826365","35.9204741"
"洋麺屋五右衛門黒崎店","italian_restaurant","black","130.761946","33.856696"
"仙台朝市大黒","japanese_restaurant","black","140.8798747","38.2620861"
"南紀白浜黒潮台別荘地管理協会事務所","real_estate","black","135.359352","33.655842"
"目黒 徒歩２分 駅近の美容室／美容院バンブー","beauty_salon","black","139.71738","35.63099"
"地鶏酒家黒かしわ 黒崎店","bar","black","130.766176","33.863608"
"アロママーズ黒崎","spas","black","130.7624122","33.8655536"
"黒田歯科医院","dentist","black","135.38092","34.745265"
"目黒区立第十中学校","middle_school","black","139.6686389","35.6244167"
"中目黒八幡神社","religious_organization","black","139.7001851","35.6393888"
"カメラのキタムラ 鳴門・黒崎店","photography_store_and_services","black","134.59926","34.18593"
"大黒屋","retail","black","138.7636871","35.4899925"
"石黒建築設計事務所","architectural_designer","black","139.6031106","35.7051272"
"黒磯ブロイラー","grocery_store","black","140.062989","36.975332"
"ワインバル80梅島店   黒毛和牛&ラクレット","wine_bar","black","139.7980693","35.7725402"
"野方ホープ 中目黒店","japanese_restaurant","black","139.698074","35.644672"
"羽黒山","mountain","black","139.8812091","36.7071562"
"警視庁目黒合同庁舎","police_department","black","139.713178","35.63688"
"チケット大黒屋横須賀中央はまぎん前店",,"black","139.670353","35.279218"
"黒豆の館","flowers_and_gifts_shop","black","135.180033","35.101875"
"黒十庵","restaurant","black","139.7349486","35.6560741"
"目黒雅叙園 お七の井戸","landmark_and_historical_building","black","139.713425","35.632622"
"ファイトフィット中目黒","professional_services","black","139.6956718","35.6459358"
"明治の黒いポスト","post_office","black","130.874861","33.887151"
"ひでクリ(ひでまる救急クリニック目黒駅前 PCR検査)",,"black","139.7136231","35.6344261"
"黒石よされ",,"black","140.597541","40.642307"
"ラーメンショップ黒磯店","japanese_restaurant","black","140.033562","36.952261"
"目黒公園","park","black","139.462837","35.501904"
"泉黒松郵便局","post_office","black","140.8828519","38.3041878"
"一休さん大黒堂セレモニーホール大黒堂紫雲閣","funeral_services_and_cemeteries","black","139.932607","37.471339"
"ファミリーマート 北上黒沢尻一丁目店","convenience_store","black","141.1291184","39.2917833"
"ハーバー井筒屋 黒崎店","cosmetic_and_beauty_supplies","black","130.7680213","33.8665092"
"大黒ふ頭中央公園","park","black","139.4848915","35.5798467"
"ヤマハエレクトーンシティ目黒","music_venue","black","139.707758","35.631533"
"桐生市役所黒保根支所",,"black","139.123361","36.319949"
"大黒屋","japanese_restaurant","black","130.679546","33.905687"
"大紋黒田店","eat_and_drink","black","137.833918","35.531193"
"黒岩観光みやげセンター","souvenir_shop","black","133.574932","33.49908"
"黒田屋","japanese_restaurant","black","137.845743","34.697761"
"江黒トンネル","bar","black","137.0375399","36.1972422"
"黒部バス停","bus_station","black","137.485235","36.884622"
"黒部川河川敷","river","black","137.518203","36.872893"
"東武日光線黒川橋梁","bridge","black","139.729746","36.589404"
"黒田屋","diner","black","139.79333","36.29749"
"黒平まんじゅう本舗成田駅前店","candy_store","black","140.314948","35.777599"
"カワチ薬品黒田原店","pharmacy","black","140.11653","37.021352"
"大黒屋民芸店","arts_and_crafts","black","141.142777","42.492987"
"コメリホームセンター 黒埼店","hardware_store","black","139.017285","37.866374"
"福の神大黒天","landmark_and_historical_building","black","131.120942","32.951969"
"snobbish babies 中目黒店","women's_clothing_store","black","139.694398","35.648651"
"Kuromatsunai Tourist Association, Japan  黒松内町観光協会","tours","black","140.3091089","42.6571294"
"黒毛和牛 火凛亭","japanese_restaurant","black","135.501646","34.7265385"
"名古屋市黒川スポーツトレーニングセンター","gym","black","136.91135","35.194436"
"セブン銀行ATM セブン-イレブン 目黒柳通り店 共同出張所",,"black","139.71097","35.631767"
"黒川温泉　ふもと旅館","hotel","black","131.065892","33.062918"
"黒部・宇奈月温泉 やまのは","hotel","black","137.5839679","36.8170585"
"大阪焼肉ホルモン ふたご 中目黒新館","barbecue_restaurant","black","139.702863","35.639781"
"黒住学伸塾ふくだ教室","tutoring_center","black","133.9283392","34.6201427"
"黒崎荘","seafood_restaurant","black","135.2038267","35.5823436"
"大山そば 大黒屋","japanese_restaurant","black","133.329707","35.433408"
"羽黒山大聖寺","buddhist_temple","black","140.1877709","36.0623279"
"餃子の福包中目黒店","dim_sum_restaurant","black","139.694397","35.647264"
"ジェイパック大黒埠頭梱包センター",,"black","139.685571","35.469305"
"スシロー 八幡黒崎店","sushi_restaurant","black","130.761377","33.856735"
"御菓子処 大黒屋","desserts","black","139.7362564","35.5783403"
"黒部市東布施公民館・生活改善センター","public_and_government_association","black","137.48384","36.835637"
"目黒八雲むしぱん","desserts","black","139.6683149","35.6180423"
"大黒屋質渋谷店","pawn_shop","black","139.699708","35.659969"
"黒板五郎の丸太小屋","landmark_and_historical_building","black","142.53987","43.312559"
"串や黒丸","japanese_restaurant","black","137.0618497","34.8619389"
"黒沢眼科医院",,"black","139.834314","38.725056"
"Ａｎｄ中目黒","beauty_salon","black","139.7011533","35.6442976"
"PUDOステーション セブン-イレブン 目黒祐天寺店",,"black","139.6912","35.6373"
